"","Subject","Age","Gender","STAIT","Condition","EV","AltEV","Risk","AltRisk","Actual","Counterfactual","Satisfaction","ReactionTime","Trial","TrialTot"
"2229",24,19,"male",49,"double","high","low","high","low",40,20,7.76063929375907,4.45812874500007,21,21
"2230",24,19,"male",49,"double","high","low","low","low",20,20,3.31901554701646,9.79202067300002,22,22
"2231",24,19,"male",49,"double","high","low","low","high",20,40,5.85708625944081,4.06340765000004,23,23
"2232",24,19,"male",49,"double","high","high","high","low",40,20,7.37016687646302,8.82738449999988,24,24
"2233",24,19,"male",49,"single","high","low","low","low",20,0,4.3196011163376,4.04289233700001,1,25
"2234",24,19,"male",49,"single","low","high","high","low",0,20,-8.61479770659419,1.91578961899995,2,26
"2235",24,19,"male",49,"single","low","high","high","low",0,20,-8.88324749348523,3.06988227700003,3,27
"2236",24,19,"male",49,"single","high","low","high","high",40,0,7.51659403294904,5.0664218259999,4,28
"2237",24,19,"male",49,"single","high","high","low","high",20,40,7.49218950686803,10.723147314,5,29
"2238",24,19,"male",49,"single","low","high","low","high",20,40,8.12670718497412,5.06227271800026,6,30
"2239",24,19,"male",49,"single","low","high","low","high",20,0,7.58980761119205,7.46309822300009,7,31
"2240",24,19,"male",49,"single","high","low","low","low",20,20,0.536899573782074,6.06447798099998,8,32
"2241",24,19,"male",49,"single","high","high","high","low",40,20,8.90765201956623,1.49839753900005,9,33
"2242",24,19,"male",49,"single","low","high","high","low",40,20,9.61538327591533,11.106946208,10,34
"2243",24,19,"male",49,"single","high","low","high","high",0,20,-11.6653634667196,9.83379693300003,11,35
"2244",24,19,"male",49,"single","high","low","high","high",40,40,8.22432528929813,11.1082721019998,12,36
"2245",24,19,"male",49,"single","high","low","low","high",40,0,6.05232246808883,8.12134618800019,13,37
"2246",24,19,"male",49,"single","high","high","high","low",40,40,7.54099855903004,2.85298091999994,14,38
"2247",24,19,"male",49,"single","high","low","high","high",40,40,7.9802800284881,1.09277606400019,15,39
"2248",24,19,"male",49,"single","low","low","low","high",20,0,11.3725091537476,2.57505912900024,16,40
"2249",24,19,"male",49,"single","low","low","high","low",0,20,-10.3719235844264,7.56707613700019,17,41
"2250",24,19,"male",49,"single","low","low","high","low",0,20,-5.97910888984582,4.72300121900025,18,42
"2251",24,19,"male",49,"single","high","low","high","low",40,20,-5.97910888984582,2.47644504399977,19,43
"2252",24,19,"male",49,"single","high","low","low","low",0,40,-7.9558755024071,6.318703336,20,44
"2253",24,19,"male",49,"single","low","low","high","low",0,20,-7.41897592862502,5.64310801900001,21,45
"2254",24,19,"male",49,"single","high","low","low","low",20,20,9.3957425411863,3.55357395800002,22,46
"2255",24,19,"male",49,"single","high","high","high","low",40,20,9.90823758888737,1.52530310600014,23,47
"2256",24,19,"male",49,"single","high","low","high","low",40,20,9.90823758888737,4.34700084300039,24,48
"2257",24,19,"male",49,"double","low","low","high","low",40,20,7.05290803740997,2.26041591400008,1,49
"2258",24,19,"male",49,"double","high","low","low","low",20,20,-1.09820367364515,3.62692916100013,2,50
"2259",24,19,"male",49,"double","low","high","low","high",0,40,-12.3242856709067,5.1494530519999,3,51
"2260",24,19,"male",49,"double","high","high","high","low",40,20,9.02967464997124,4.88384216099985,4,52
"2261",24,19,"male",49,"double","high","high","low","high",20,40,9.02967464997124,5.9444938900001,5,53
"2262",24,19,"male",49,"double","high","high","low","high",20,0,9.02967464997124,10.582682066,6,54
"2263",24,19,"male",49,"double","low","high","low","low",20,20,9.02967464997124,2.379154707,7,55
"2264",24,19,"male",49,"double","low","high","high","low",40,20,9.02967464997124,2.60732383799996,8,56
"2265",24,19,"male",49,"double","high","low","high","low",40,20,7.66302118943506,5.518901293,9,57
"2266",24,19,"male",49,"double","low","high","high","low",40,20,7.66302118943506,6.17242146099989,10,58
"2267",24,19,"male",49,"double","high","low","low","low",20,20,-0.536899573782074,2.7542776829996,11,59
"2268",24,19,"male",49,"double","low","high","low","high",20,40,5.7838726811978,6.42420936100007,12,60
"2269",24,19,"male",49,"double","low","low","high","low",40,40,8.0046845545691,8.49757960199986,13,61
"2270",24,19,"male",49,"double","high","low","high","high",40,20,9.05407917605225,2.39619424300008,14,62
"2271",24,19,"male",49,"double","high","low","high","high",40,40,8.02908908065011,1.96900961799975,15,63
"2272",24,19,"male",49,"double","low","high","high","low",0,20,-7.73623476767807,1.03012288399987,16,64
"2273",24,19,"male",49,"double","high","low","low","high",20,40,11.3481046276666,1.06282940200026,17,65
"2274",24,19,"male",49,"double","low","low","low","high",40,40,-3.83151059471753,0.9872534000001,18,66
"2275",24,19,"male",49,"double","low","low","high","low",40,20,4.75888258579566,4.4805843209997,19,67
"2276",24,19,"male",49,"double","low","high","low","low",20,40,4.75888258579566,0.919591709000088,20,68
"2277",24,19,"male",49,"double","high","low","high","high",0,0,-12.9099942968508,5.10540259899972,21,69
"2278",24,19,"male",49,"double","high","low","high","high",40,0,7.02850351132897,4.60746652600028,22,70
"2279",24,19,"male",49,"double","high","high","high","low",40,20,5.56423194646877,5.4321554359999,23,71
"2280",24,19,"male",49,"double","low","high","low","high",40,0,6.78445825051894,1.77040576299987,24,72
"2281",24,19,"male",49,"single","high","low","low","low",20,20,6.78445825051894,1.97878960099979,1,73
"2282",24,19,"male",49,"single","low","low","high","low",0,20,-8.88324749348523,2.02221278900015,2,74
"2283",24,19,"male",49,"single","high","high","high","low",0,40,-12.1534539883397,0.334159894000095,3,75
"2284",24,19,"male",49,"single","low","high","high","high",40,0,3.07497028620642,2.55987979799966,4,76
"2285",24,19,"male",49,"single","low","high","low","low",20,20,9.83502401064436,4.11791964399981,5,77
"2286",24,19,"male",49,"single","high","high","low","high",40,40,6.73564919835693,4.23817021900004,6,78
"2287",24,19,"male",49,"single","high","low","low","low",40,20,6.71124467227593,4.74367693700015,7,79
"2288",24,19,"male",49,"single","high","low","low","high",20,40,7.46778498078703,5.37454259500009,8,80
"2289",24,19,"male",49,"single","low","high","low","high",20,0,3.36782459917846,4.15574672499997,9,81
"2290",24,19,"male",49,"single","high","low","high","high",0,0,6.66243562011392,1.88927405699997,10,82
"2291",24,19,"male",49,"single","low","high","low","low",40,40,6.90648088092395,5.85864858000014,11,83
"2292",24,19,"male",49,"single","high","low","high","low",0,20,-8.83443844132322,1.91290022999965,12,84
"2293",24,19,"male",49,"single","high","high","low","high",20,40,6.34517678106088,1.99758818700002,13,85
"2294",24,19,"male",49,"single","high","high","high","low",40,20,6.34517678106088,3.56914713800006,14,86
"2295",24,19,"male",49,"single","low","high","high","high",0,0,-9.49336064551031,0.903889429999708,15,87
"2296",24,19,"male",49,"single","low","low","low","high",20,40,7.80944834592108,1.05582682500017,16,88
"2297",24,19,"male",49,"single","high","low","low","high",20,40,7.80944834592108,1.74871115699989,17,89
"2298",24,19,"male",49,"single","low","high","low","high",40,0,2.36723902985733,1.15701665400002,18,90
"2299",24,19,"male",49,"single","low","high","high","low",0,20,-6.68684014619492,0.0111667379997016,19,91
"2300",24,19,"male",49,"single","low","low","high","low",40,20,8.90765201956623,1.75520416300014,20,92
"2301",24,19,"male",49,"single","high","low","low","high",20,40,7.9802800284881,3.67914285799998,21,93
"2302",24,19,"male",49,"single","low","low","low","high",20,0,1.90355303431826,1.28125016800004,22,94
"2303",24,19,"male",49,"single","high","low","high","low",40,20,7.32135782430101,8.10019608899984,23,95
"2304",24,19,"male",49,"single","high","low","high","high",40,40,7.32135782430101,1.85871248900003,24,96
"2305",25,18,"female",37,"double","low","high","high","low",0,20,-7.32135782430101,1.19385474199953,1,1
"2306",25,18,"female",37,"double","high","high","low","high",20,0,6.66243562011392,2.77345699499892,2,2
"2307",25,18,"female",37,"double","high","low","high","low",0,20,-7.248144246058,0.583238177001476,3,3
"2308",25,18,"female",37,"double","low","high","high","low",0,20,-7.29695329822001,1.84951484799967,4,4
"2309",25,18,"female",37,"double","high","low","high","high",40,40,6.58922204187091,3.28742462599985,5,5
"2310",25,18,"female",37,"double","low","low","high","low",0,20,-7.39457140254402,1.1512622980008,6,6
"2311",25,18,"female",37,"double","high","low","high","high",0,40,-7.49218950686803,2.08614638099971,7,7
"2312",25,18,"female",37,"double","high","low","low","low",40,0,6.19874962457485,1.66789077400063,8,8
"2313",25,18,"female",37,"double","low","high","low","low",20,20,4.17317395985158,0.75969857400014,9,9
"2314",25,18,"female",37,"double","low","high","high","high",40,0,6.27196320281787,2.10256843999923,10,10
"2315",25,18,"female",37,"double","high","low","high","low",0,40,-6.90648088092395,0.869060617998912,11,11
"2316",25,18,"female",37,"double","low","low","high","low",40,20,5.34459121173974,1.13457180399928,12,12
"2317",25,18,"female",37,"double","high","low","high","low",40,20,6.49160393754689,1.52637114099889,13,13
"2318",25,18,"female",37,"double","low","low","high","low",40,20,4.3196011163376,1.70355162899978,14,14
"2319",25,18,"female",37,"double","high","low","high","high",40,0,6.19874962457485,2.60421676500118,15,15
"2320",25,18,"female",37,"double","low","high","low","low",20,20,2.12319376904729,2.30213733199889,16,16
"2321",25,18,"female",37,"double","low","high","high","low",40,20,4.09996038160857,1.97335672900044,17,17
"2322",25,18,"female",37,"double","high","high","high","low",40,20,1.17141725188816,1.68977427200116,18,18
"2323",25,18,"female",37,"double","high","high","low","high",20,40,1.26903535621218,2.086611748,19,19
"2324",25,18,"female",37,"double","low","low","high","low",40,0,6.58922204187091,1.49257480199958,20,20
"2325",25,18,"female",37,"double","low","high","low","high",0,0,-0.439281469458061,1.04904107500079,21,21
"2326",25,18,"female",37,"double","high","low","low","low",20,20,-2.53807071242435,2.58169198299947,22,22
"2327",25,18,"female",37,"double","low","high","high","low",0,20,-7.248144246058,0.555782629000532,23,23
"2328",25,18,"female",37,"double","high","high","low","high",40,0,5.14935500309171,1.67533849000029,24,24
"2329",25,18,"female",37,"single","high","low","low","low",20,40,3.88031964687953,1.703796582,1,25
"2330",25,18,"female",37,"single","low","high","high","low",40,20,6.07672699416984,1.29602018300102,2,26
"2331",25,18,"female",37,"single","high","low","low","high",20,0,2.39164355593833,2.34379979500045,3,27
"2332",25,18,"female",37,"single","low","high","high","high",0,0,-3.70948796431251,1.26843675899909,4,28
"2333",25,18,"female",37,"single","high","high","high","low",0,20,-5.34459121173974,0.484013376999428,5,29
"2334",25,18,"female",37,"single","low","high","low","high",20,0,3.6362743860695,2.57993153499956,6,30
"2335",25,18,"female",37,"single","low","high","low","high",20,40,4.27079206417559,2.38107461999971,7,31
"2336",25,18,"female",37,"single","high","low","low","low",20,20,4.24638753809459,1.00028075400041,8,32
"2337",25,18,"female",37,"single","high","high","low","high",40,40,6.61362656795191,2.72119521400055,9,33
"2338",25,18,"female",37,"single","high","low","low","high",20,0,4.75888258579566,1.89984277500116,10,34
"2339",25,18,"female",37,"single","low","high","high","high",0,40,-6.07672699416984,0.9475906509997,11,35
"2340",25,18,"female",37,"single","low","high","high","high",40,40,5.90589531160281,4.16097622300003,12,36
"2341",25,18,"female",37,"single","high","low","low","high",20,0,1.48867609094121,2.91378776099918,13,37
"2342",25,18,"female",37,"single","high","high","low","high",40,40,6.61362656795191,0.961435060999065,14,38
"2343",25,18,"female",37,"single","low","high","high","high",40,0,6.12553604633184,1.37995375299943,15,39
"2344",25,18,"female",37,"single","low","low","low","high",20,40,6.27196320281787,1.24178586999915,16,40
"2345",25,18,"female",37,"single","low","low","low","high",20,0,5.75946815511679,2.07116420099919,17,41
"2346",25,18,"female",37,"single","low","low","low","high",20,0,5.88149078552181,1.51735954600008,18,42
"2347",25,18,"female",37,"single","low","high","low","high",20,0,5.49101836822576,1.22334819199932,19,43
"2348",25,18,"female",37,"single","high","low","low","low",20,0,0.463685995539064,0.937539749998905,20,44
"2349",25,18,"female",37,"single","low","low","low","high",20,40,5.46661384214475,1.48544525700163,21,45
"2350",25,18,"female",37,"single","high","low","low","low",20,0,4.78328711187666,0.861639228000058,22,46
"2351",25,18,"female",37,"single","high","high","low","high",20,40,5.68625457687378,0.954385719000129,23,47
"2352",25,18,"female",37,"single","high","low","high","low",40,20,6.02791794200783,0.341928293999445,24,48
"2353",25,18,"female",37,"double","low","low","low","high",20,0,5.95470436376482,1.47584050099977,1,49
"2354",25,18,"female",37,"double","high","low","low","low",20,0,4.17317395985158,0.63260463000006,2,50
"2355",25,18,"female",37,"double","low","high","low","high",20,40,-3.31901554701646,0.703037837998636,3,51
"2356",25,18,"female",37,"double","high","high","low","high",20,0,2.22081187337131,0.982525044000795,4,52
"2357",25,18,"female",37,"double","high","high","low","high",20,40,-4.3684101684996,0.992263406000347,5,53
"2358",25,18,"female",37,"double","high","high","high","low",0,20,-7.05290803740997,0.838109624000936,6,54
"2359",25,18,"female",37,"double","low","high","low","low",20,40,4.14876943377057,0.797827816999416,7,55
"2360",25,18,"female",37,"double","high","low","low","high",20,0,2.68449786891037,0.670573094999781,8,56
"2361",25,18,"female",37,"double","low","high","low","high",20,40,-2.9285431297204,0.652303086999382,9,57
"2362",25,18,"female",37,"double","high","low","low","high",40,40,-3.00175670796341,0.30194636700071,10,58
"2363",25,18,"female",37,"double","low","high","low","low",20,20,4.12436490768957,0.310933365000892,11,59
"2364",25,18,"female",37,"double","high","low","high","low",40,0,6.29636772889887,0.348922204000701,12,60
"2365",25,18,"female",37,"double","low","low","high","low",40,40,6.07672699416984,0.315108615999634,13,61
"2366",25,18,"female",37,"double","low","high","high","high",40,40,-3.17258839053044,0.904662420000022,14,62
"2367",25,18,"female",37,"double","high","low","high","high",0,40,-7.17493066781499,0.79071060699971,15,63
"2368",25,18,"female",37,"double","high","low","low","high",20,0,4.3684101684996,0.506929745000889,16,64
"2369",25,18,"female",37,"double","high","low","low","high",0,20,-6.90648088092395,1.49321622000025,17,65
"2370",25,18,"female",37,"double","low","low","low","high",20,0,4.22198301201358,0.954421401000218,18,66
"2371",25,18,"female",37,"double","low","low","low","high",20,40,-3.19699291661144,0.324500961000012,19,67
