YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_x,body_y,tail_x,tail_y,head_x,head_y,FRAME_PATH
2020,12,7,0,58,29,172171,27,362,18,227,0,357,000006362_000528000_c.png
2020,12,7,0,58,29,185734,27,362,17,227,37,382,000006363_000528067_c.png
2020,12,7,0,58,29,199593,27,363,18,227,0,361,000006364_000528133_c.png
2020,12,7,0,58,29,213502,27,363,18,227,0,357,000006365_000528200_c.png
2020,12,7,0,58,29,227121,27,363,18,227,0,357,000006366_000528267_c.png
2020,12,7,0,58,29,240451,27,363,18,227,0,357,000006367_000528333_c.png
2020,12,7,0,58,29,254242,27,362,18,227,0,357,000006368_000528400_c.png
2020,12,7,0,58,29,268133,27,363,17,227,0,357,000006369_000528600_c.png
2020,12,7,0,58,29,281779,28,362,18,227,0,357,000006370_000529333_c.png
2020,12,7,0,58,29,295195,27,363,19,227,0,357,000006371_000529400_c.png
2020,12,7,0,58,29,308924,27,362,25,228,37,382,000006372_000529467_c.png
2020,12,7,0,58,29,322788,27,363,18,227,0,357,000006373_000529533_c.png
2020,12,7,0,58,29,337198,27,362,18,227,0,357,000006374_000529600_c.png
2020,12,7,0,58,29,350933,28,362,18,227,0,357,000006375_000529667_c.png
2020,12,7,0,58,29,372012,27,363,18,227,0,357,000006376_000529733_c.png
2020,12,7,0,58,29,391020,27,363,18,227,39,381,000006377_000531333_c.png
2020,12,7,0,58,29,406604,27,362,18,227,0,357,000006378_000531400_c.png
2020,12,7,0,58,29,420937,28,362,17,227,0,357,000006379_000531467_c.png
2020,12,7,0,58,29,436658,27,362,18,227,0,357,000006380_000531533_c.png
2020,12,7,0,58,29,452756,28,362,18,227,0,357,000006381_000531600_c.png
2020,12,7,0,58,29,466166,27,362,18,227,0,357,000006382_000531667_c.png
2020,12,7,0,58,29,479744,27,363,18,227,0,357,000006383_000531733_c.png
2020,12,7,0,58,29,493500,27,362,25,227,0,357,000006384_000531800_c.png
2020,12,7,0,58,29,507359,27,362,25,228,0,357,000006385_000531867_c.png
2020,12,7,0,58,29,520855,27,362,18,227,0,357,000006386_000531933_c.png
2020,12,7,0,58,29,534420,27,362,18,227,0,357,000006387_000532000_c.png
2020,12,7,0,58,29,548218,27,362,17,227,0,357,000006388_000532067_c.png
2020,12,7,0,58,29,562164,28,362,18,227,0,357,000006389_000532133_c.png
2020,12,7,0,58,29,575885,27,363,18,227,0,357,000006390_000532200_c.png
2020,12,7,0,58,29,589640,27,362,18,227,37,382,000006391_000532267_c.png
2020,12,7,0,58,29,603306,28,362,17,227,0,357,000006392_000532333_c.png
2020,12,7,0,58,29,617152,27,363,18,227,0,361,000006393_000532400_c.png
2020,12,7,0,58,29,630815,28,362,18,227,0,357,000006394_000532467_c.png
2020,12,7,0,58,29,644262,27,363,18,227,0,357,000006395_000532533_c.png
2020,12,7,0,58,29,658057,28,362,18,227,0,357,000006396_000532600_c.png
2020,12,7,0,58,29,671954,27,362,19,227,37,382,000006397_000532667_c.png
2020,12,7,0,58,29,685951,27,362,17,227,37,382,000006398_000532733_c.png
2020,12,7,0,58,29,699912,27,362,18,227,0,357,000006399_000532800_c.png
2020,12,7,0,58,29,713847,27,362,17,227,0,357,000006400_000532867_c.png
2020,12,7,0,58,29,727744,27,363,18,227,0,357,000006401_000532933_c.png
2020,12,7,0,58,29,741336,28,362,18,227,0,357,000006402_000533000_c.png
2020,12,7,0,58,29,754802,28,362,18,227,0,357,000006403_000533067_c.png
2020,12,7,0,58,29,768705,28,362,18,227,0,357,000006404_000533133_c.png
2020,12,7,0,58,29,782596,28,362,18,227,0,357,000006405_000533200_c.png
2020,12,7,0,58,29,796134,27,362,18,227,0,357,000006406_000533267_c.png
2020,12,7,0,58,29,810609,8,56,18,213,3,214,000006407_000533333_c.png
2020,12,7,0,58,29,824414,27,363,18,227,0,357,000006408_000533400_c.png
2020,12,7,0,58,29,838569,28,362,18,227,0,357,000006409_000533467_c.png
2020,12,7,0,58,29,852108,27,363,18,227,0,361,000006410_000533533_c.png
2020,12,7,0,58,29,865486,27,363,18,227,0,357,000006411_000533600_c.png
2020,12,7,0,58,29,880469,8,56,18,213,3,214,000006412_000533667_c.png
2020,12,7,0,58,29,894337,28,362,25,228,0,357,000006413_000533733_c.png
2020,12,7,0,58,29,907897,27,362,18,227,0,357,000006414_000533800_c.png
2020,12,7,0,58,29,921268,27,363,18,227,0,361,000006415_000533867_c.png
2020,12,7,0,58,29,935656,28,362,25,228,0,361,000006416_000533933_c.png
2020,12,7,0,58,29,949455,28,362,18,227,0,357,000006417_000534000_c.png
2020,12,7,0,58,29,963058,28,362,18,227,0,361,000006418_000534067_c.png
2020,12,7,0,58,29,976389,28,362,18,227,0,357,000006419_000534133_c.png
2020,12,7,0,58,29,992688,27,362,18,227,0,357,000006420_000534200_c.png
2020,12,7,0,58,30,6917,28,362,18,227,0,361,000006421_000534267_c.png
2020,12,7,0,58,30,21278,27,363,18,227,0,357,000006422_000534333_c.png
2020,12,7,0,58,30,35453,27,362,18,227,0,357,000006423_000534400_c.png
2020,12,7,0,58,30,50159,27,362,18,227,0,357,000006424_000534467_c.png
2020,12,7,0,58,30,64692,27,362,19,227,0,357,000006425_000534533_c.png
2020,12,7,0,58,30,78666,27,363,18,227,0,357,000006426_000534600_c.png
2020,12,7,0,58,30,92065,27,362,18,227,0,357,000006427_000535000_c.png
2020,12,7,0,58,30,106023,27,362,18,227,0,357,000006428_000535067_c.png
2020,12,7,0,58,30,120161,27,363,18,227,0,357,000006429_000535133_c.png
2020,12,7,0,58,30,134995,8,56,19,213,3,214,000006430_000535200_c.png
2020,12,7,0,58,30,148768,27,362,18,227,0,357,000006431_000535267_c.png
2020,12,7,0,58,30,162638,28,363,18,227,0,357,000006432_000535400_c.png
2020,12,7,0,58,30,176780,27,362,18,227,0,357,000006433_000535733_c.png
2020,12,7,0,58,30,190376,27,362,18,227,0,357,000006434_000535800_c.png
2020,12,7,0,58,30,204016,27,362,18,227,0,361,000006435_000535867_c.png
2020,12,7,0,58,30,217848,28,362,18,227,0,357,000006436_000535933_c.png
2020,12,7,0,58,30,231731,28,362,18,227,0,361,000006437_000536000_c.png
2020,12,7,0,58,30,245857,27,363,19,227,0,357,000006438_000536067_c.png
2020,12,7,0,58,30,259244,27,362,18,227,37,382,000006439_000536133_c.png
2020,12,7,0,58,30,273001,27,363,18,227,0,357,000006440_000536200_c.png
2020,12,7,0,58,30,287735,27,362,18,227,0,357,000006441_000536267_c.png
2020,12,7,0,58,30,301626,27,363,18,227,0,357,000006442_000536333_c.png
2020,12,7,0,58,30,315274,27,362,18,227,37,382,000006443_000536400_c.png
2020,12,7,0,58,30,329191,27,362,19,227,0,357,000006444_000536467_c.png
2020,12,7,0,58,30,343156,27,363,17,227,0,357,000006445_000536600_c.png
2020,12,7,0,58,30,362042,27,362,18,227,0,357,000006446_000536667_c.png
2020,12,7,0,58,30,384313,27,363,18,227,0,357,000006447_000536800_c.png
2020,12,7,0,58,30,403012,27,362,17,227,0,357,000006448_000536867_c.png
2020,12,7,0,58,30,417775,27,362,18,227,0,357,000006449_000536933_c.png
2020,12,7,0,58,30,434307,28,362,18,227,0,357,000006450_000537000_c.png
2020,12,7,0,58,30,449489,27,362,17,227,0,357,000006451_000537067_c.png
2020,12,7,0,58,30,464322,27,363,25,227,0,357,000006452_000537133_c.png
2020,12,7,0,58,30,478301,27,362,18,227,36,382,000006453_000537200_c.png
2020,12,7,0,58,30,491821,27,362,19,227,0,357,000006454_000537267_c.png
2020,12,7,0,58,30,505276,27,362,18,227,0,357,000006455_000537333_c.png
2020,12,7,0,58,30,519152,28,362,18,227,0,357,000006456_000537400_c.png
2020,12,7,0,58,30,532972,27,362,18,227,0,357,000006457_000537467_c.png
2020,12,7,0,58,30,547001,27,363,18,227,0,357,000006458_000537533_c.png
2020,12,7,0,58,30,560493,27,362,18,227,0,357,000006459_000537600_c.png
2020,12,7,0,58,30,574552,27,362,18,227,0,361,000006460_000537667_c.png
2020,12,7,0,58,30,589393,28,362,17,227,0,357,000006461_000537733_c.png
2020,12,7,0,58,30,604038,27,362,17,227,37,382,000006462_000537800_c.png
2020,12,7,0,58,30,617701,27,362,24,227,0,357,000006463_000537867_c.png
2020,12,7,0,58,30,631581,27,362,17,227,0,357,000006464_000537933_c.png
2020,12,7,0,58,30,645446,27,362,18,227,0,357,000006465_000538068_c.png
2020,12,7,0,58,30,658973,28,362,18,227,0,357,000006466_000538133_c.png
2020,12,7,0,58,30,673311,8,56,18,213,3,214,000006467_000538200_c.png
2020,12,7,0,58,30,687134,27,363,18,227,0,361,000006468_000538268_c.png
2020,12,7,0,58,30,701002,27,363,18,227,0,357,000006469_000538333_c.png
2020,12,7,0,58,30,714899,28,362,17,227,0,357,000006470_000538400_c.png
2020,12,7,0,58,30,728553,27,362,17,227,0,357,000006471_000538467_c.png
2020,12,7,0,58,30,742247,27,363,18,227,0,357,000006472_000538533_c.png
2020,12,7,0,58,30,756746,27,362,18,227,0,361,000006473_000538600_c.png
2020,12,7,0,58,30,770423,27,362,18,227,0,357,000006474_000538667_c.png
2020,12,7,0,58,30,783889,27,362,18,227,39,381,000006475_000538733_c.png
2020,12,7,0,58,30,797774,27,362,18,227,37,382,000006476_000538800_c.png
2020,12,7,0,58,30,811680,27,362,18,227,0,357,000006477_000538867_c.png
2020,12,7,0,58,30,825211,28,362,18,227,0,361,000006478_000538933_c.png
2020,12,7,0,58,30,838620,27,363,17,227,0,361,000006479_000539000_c.png
2020,12,7,0,58,30,852448,27,362,18,227,0,357,000006480_000539067_c.png
2020,12,7,0,58,30,867513,8,57,18,213,3,214,000006481_000539133_c.png
2020,12,7,0,58,30,881469,27,362,18,227,0,361,000006482_000539200_c.png
2020,12,7,0,58,30,895934,27,362,18,227,0,357,000006483_000539400_c.png
2020,12,7,0,58,30,910605,27,363,18,227,0,357,000006484_000539467_c.png
2020,12,7,0,58,30,924387,27,363,18,227,37,382,000006485_000539533_c.png
2020,12,7,0,58,30,938228,27,363,19,227,0,357,000006486_000539600_c.png
2020,12,7,0,58,30,952126,27,362,18,227,39,381,000006487_000539667_c.png
2020,12,7,0,58,30,966552,28,362,18,227,0,361,000006488_000539733_c.png
2020,12,7,0,58,30,980449,27,362,18,227,0,357,000006489_000539800_c.png
2020,12,7,0,58,30,994072,27,363,18,227,0,357,000006490_000539867_c.png
2020,12,7,0,58,31,7621,27,362,25,228,0,357,000006491_000539933_c.png
2020,12,7,0,58,31,21393,28,362,17,227,0,357,000006492_000540000_c.png
2020,12,7,0,58,31,35230,27,362,18,227,0,357,000006493_000540067_c.png
2020,12,7,0,58,31,48851,27,362,18,227,0,357,000006494_000540133_c.png
2020,12,7,0,58,31,62344,27,363,18,227,0,357,000006495_000540200_c.png
2020,12,7,0,58,31,76224,28,362,18,227,0,357,000006496_000540333_c.png
2020,12,7,0,58,31,90005,27,362,18,227,0,357,000006497_000540400_c.png
2020,12,7,0,58,31,103684,27,362,18,227,0,357,000006498_000540467_c.png
2020,12,7,0,58,31,117205,27,363,17,227,0,357,000006499_000540533_c.png
2020,12,7,0,58,31,132015,24,40,3,214,18,213,000006500_000540600_c.png
2020,12,7,0,58,31,145911,27,362,18,227,0,361,000006501_000540667_c.png
2020,12,7,0,58,31,159544,27,362,17,227,0,357,000006502_000540933_c.png
2020,12,7,0,58,31,172939,27,362,19,227,0,357,000006503_000541001_c.png
2020,12,7,0,58,31,187775,27,362,18,227,0,361,000006504_000541067_c.png
2020,12,7,0,58,31,201922,27,363,18,227,0,357,000006505_000541200_c.png
2020,12,7,0,58,31,215733,28,362,18,227,0,357,000006506_000541333_c.png
2020,12,7,0,58,31,229198,27,362,18,227,0,357,000006507_000541400_c.png
2020,12,7,0,58,31,242948,27,363,18,227,0,357,000006508_000541467_c.png
2020,12,7,0,58,31,256816,28,362,18,227,0,357,000006509_000541533_c.png
2020,12,7,0,58,31,270368,27,362,25,228,0,357,000006510_000541600_c.png
2020,12,7,0,58,31,283688,27,363,17,227,0,361,000006511_000541667_c.png
2020,12,7,0,58,31,297471,28,362,18,227,0,357,000006512_000541733_c.png
2020,12,7,0,58,31,311427,27,362,18,227,39,382,000006513_000541800_c.png
2020,12,7,0,58,31,325018,27,362,18,227,0,357,000006514_000541867_c.png
2020,12,7,0,58,31,338325,27,363,18,227,0,357,000006515_000541933_c.png
2020,12,7,0,58,31,352414,27,363,18,227,0,357,000006516_000542000_c.png
2020,12,7,0,58,31,369238,27,362,17,227,0,357,000006517_000542533_c.png
2020,12,7,0,58,31,388332,28,362,19,227,0,361,000006518_000542600_c.png
2020,12,7,0,58,31,402773,27,362,18,227,0,357,000006519_000542667_c.png
2020,12,7,0,58,31,418121,27,362,18,227,0,357,000006520_000542733_c.png
2020,12,7,0,58,31,433493,27,363,18,227,0,357,000006521_000542800_c.png
2020,12,7,0,58,31,449861,27,362,18,227,0,357,000006522_000542867_c.png
2020,12,7,0,58,31,463286,27,362,18,227,37,382,000006523_000542933_c.png
2020,12,7,0,58,31,477050,27,362,18,227,39,381,000006524_000543000_c.png
2020,12,7,0,58,31,491984,27,362,18,227,0,361,000006525_000543067_c.png
2020,12,7,0,58,31,505471,27,363,18,227,0,361,000006526_000543133_c.png
2020,12,7,0,58,31,519050,27,362,17,227,37,382,000006527_000543200_c.png
2020,12,7,0,58,31,532841,27,362,18,227,0,357,000006528_000543267_c.png
2020,12,7,0,58,31,546946,27,363,18,227,0,357,000006529_000543333_c.png
2020,12,7,0,58,31,561105,27,362,18,227,0,357,000006530_000543400_c.png
2020,12,7,0,58,31,574647,27,362,17,227,39,381,000006531_000543467_c.png
2020,12,7,0,58,31,588408,27,362,17,227,0,361,000006532_000543533_c.png
2020,12,7,0,58,31,602226,27,363,18,227,0,357,000006533_000543600_c.png
2020,12,7,0,58,31,615946,27,363,18,227,0,357,000006534_000543667_c.png
2020,12,7,0,58,31,629413,28,362,18,227,39,381,000006535_000543868_c.png
2020,12,7,0,58,31,643088,27,362,18,227,0,357,000006536_000543933_c.png
2020,12,7,0,58,31,657055,27,362,17,227,0,357,000006537_000544000_c.png
2020,12,7,0,58,31,670664,27,363,18,227,0,357,000006538_000544067_c.png
2020,12,7,0,58,31,684059,27,362,18,227,0,357,000006539_000544133_c.png
2020,12,7,0,58,31,697748,27,363,18,227,0,357,000006540_000544200_c.png
2020,12,7,0,58,31,712733,8,56,18,213,3,214,000006541_000544267_c.png
2020,12,7,0,58,31,727156,8,56,18,213,3,214,000006542_000544333_c.png
2020,12,7,0,58,31,740603,27,362,18,227,0,357,000006543_000544400_c.png
2020,12,7,0,58,31,754397,28,362,17,228,0,357,000006544_000544467_c.png
2020,12,7,0,58,31,768403,27,362,18,227,0,357,000006545_000544533_c.png
2020,12,7,0,58,31,782602,27,362,25,228,0,357,000006546_000544600_c.png
2020,12,7,0,58,31,796496,27,362,25,228,39,382,000006547_000544667_c.png
2020,12,7,0,58,31,810309,27,363,19,227,0,357,000006548_000544733_c.png
2020,12,7,0,58,31,824237,28,362,18,227,0,357,000006549_000544800_c.png
2020,12,7,0,58,31,837811,27,362,18,227,0,361,000006550_000544867_c.png
2020,12,7,0,58,31,851204,27,362,18,227,37,382,000006551_000544933_c.png
2020,12,7,0,58,31,864975,27,362,18,227,0,357,000006552_000545268_c.png
2020,12,7,0,58,31,878948,27,362,17,227,0,361,000006553_000545333_c.png
2020,12,7,0,58,31,892492,28,362,18,227,0,357,000006554_000545400_c.png
2020,12,7,0,58,31,905860,27,362,18,227,0,357,000006555_000545467_c.png
2020,12,7,0,58,31,920002,27,363,25,228,0,357,000006556_000545533_c.png
2020,12,7,0,58,31,933831,27,362,18,227,0,357,000006557_000545600_c.png
2020,12,7,0,58,31,947405,27,363,18,227,0,357,000006558_000545667_c.png
2020,12,7,0,58,31,961256,27,362,17,227,36,382,000006559_000545733_c.png
2020,12,7,0,58,31,977694,27,363,18,227,0,357,000006560_000545800_c.png
2020,12,7,0,58,31,991295,27,363,19,227,0,361,000006561_000545933_c.png
2020,12,7,0,58,32,4863,27,363,18,227,0,357,000006562_000546000_c.png
2020,12,7,0,58,32,18191,28,362,18,227,0,357,000006563_000546067_c.png
2020,12,7,0,58,32,31984,27,363,18,227,0,361,000006564_000546133_c.png
2020,12,7,0,58,32,45837,27,362,17,227,0,357,000006565_000546200_c.png
2020,12,7,0,58,32,59428,27,363,18,227,0,357,000006566_000546467_c.png
2020,12,7,0,58,32,73065,27,362,18,227,0,357,000006567_000546533_c.png
2020,12,7,0,58,32,87766,28,362,18,227,0,357,000006568_000546600_c.png
2020,12,7,0,58,32,102008,28,363,18,227,0,357,000006569_000546667_c.png
2020,12,7,0,58,32,115563,27,362,18,227,0,357,000006570_000546733_c.png
2020,12,7,0,58,32,129419,27,363,18,227,0,357,000006571_000546800_c.png
2020,12,7,0,58,32,143505,27,362,18,227,0,357,000006572_000546867_c.png
2020,12,7,0,58,32,158708,27,362,19,227,0,357,000006573_000546933_c.png
2020,12,7,0,58,32,172682,27,362,25,228,39,381,000006574_000547000_c.png
2020,12,7,0,58,32,186450,27,363,18,227,0,357,000006575_000547067_c.png
2020,12,7,0,58,32,200564,27,362,18,227,37,382,000006576_000547133_c.png
2020,12,7,0,58,32,214730,27,362,25,228,0,357,000006577_000547200_c.png
2020,12,7,0,58,32,228706,27,362,18,227,0,357,000006578_000547267_c.png
2020,12,7,0,58,32,242303,27,363,18,227,0,357,000006579_000547333_c.png
2020,12,7,0,58,32,256394,27,362,18,227,0,357,000006580_000547400_c.png
2020,12,7,0,58,32,270535,27,362,18,227,0,357,000006581_000547467_c.png
2020,12,7,0,58,32,284309,27,362,18,227,0,357,000006582_000547533_c.png
2020,12,7,0,58,32,297970,27,363,18,227,0,357,000006583_000547600_c.png
2020,12,7,0,58,32,312062,27,362,17,227,37,382,000006584_000547667_c.png
2020,12,7,0,58,32,326240,27,363,25,228,0,357,000006585_000547733_c.png
2020,12,7,0,58,32,341130,25,41,3,214,18,213,000006586_000547801_c.png
2020,12,7,0,58,32,355592,27,363,18,227,0,361,000006587_000547867_c.png
2020,12,7,0,58,32,372777,28,363,25,229,0,357,000006588_000547933_c.png
2020,12,7,0,58,32,393894,27,362,18,227,37,382,000006589_000548000_c.png
2020,12,7,0,58,32,409021,28,362,18,227,0,357,000006590_000548067_c.png
2020,12,7,0,58,32,423795,27,362,25,228,0,357,000006591_000548133_c.png
2020,12,7,0,58,32,444929,27,362,18,227,0,357,000006592_000548200_c.png
2020,12,7,0,58,32,459841,24,40,3,214,18,213,000006593_000548267_c.png
2020,12,7,0,58,32,474110,8,56,18,213,3,214,000006594_000548333_c.png
2020,12,7,0,58,32,487322,28,362,17,227,0,357,000006595_000548400_c.png
2020,12,7,0,58,32,501116,28,362,18,227,0,357,000006596_000548467_c.png
2020,12,7,0,58,32,514944,27,361,17,227,37,382,000006597_000548533_c.png
2020,12,7,0,58,32,528605,27,362,18,227,0,357,000006598_000548600_c.png
2020,12,7,0,58,32,541919,27,362,18,227,0,357,000006599_000548667_c.png
2020,12,7,0,58,32,556102,27,362,18,227,0,357,000006600_000548733_c.png
2020,12,7,0,58,32,570094,27,363,18,227,0,361,000006601_000548800_c.png
2020,12,7,0,58,32,585066,27,363,17,227,0,357,000006602_000548933_c.png
2020,12,7,0,58,32,598446,27,362,18,227,0,357,000006603_000549000_c.png
2020,12,7,0,58,32,612251,27,361,18,227,36,382,000006604_000549067_c.png
2020,12,7,0,58,32,626150,27,362,17,227,0,357,000006605_000549133_c.png
2020,12,7,0,58,32,639840,27,363,18,227,0,357,000006606_000549333_c.png
2020,12,7,0,58,32,653257,27,362,18,227,0,357,000006607_000549467_c.png
2020,12,7,0,58,32,667123,27,363,18,227,0,357,000006608_000549533_c.png
2020,12,7,0,58,32,681776,27,363,17,227,0,357,000006609_000549600_c.png
2020,12,7,0,58,32,695967,27,362,18,227,0,357,000006610_000549667_c.png
2020,12,7,0,58,32,709339,27,363,18,227,0,357,000006611_000549733_c.png
2020,12,7,0,58,32,723055,27,362,18,227,0,357,000006612_000549800_c.png
2020,12,7,0,58,32,737054,27,363,18,227,0,357,000006613_000549867_c.png
2020,12,7,0,58,32,750641,28,362,18,227,0,357,000006614_000549933_c.png
2020,12,7,0,58,32,764031,27,363,18,227,37,382,000006615_000550000_c.png
2020,12,7,0,58,32,777879,27,363,18,227,0,357,000006616_000550067_c.png
2020,12,7,0,58,32,791747,28,362,18,227,0,357,000006617_000550133_c.png
2020,12,7,0,58,32,805362,27,363,18,227,0,357,000006618_000550267_c.png
2020,12,7,0,58,32,818711,27,363,17,227,37,382,000006619_000550333_c.png
2020,12,7,0,58,32,833652,8,56,18,213,3,214,000006620_000550467_c.png
2020,12,7,0,58,32,847556,27,363,25,228,0,357,000006621_000550533_c.png
2020,12,7,0,58,32,861098,27,362,25,228,0,357,000006622_000550668_c.png
2020,12,7,0,58,32,874557,27,363,17,227,0,357,000006623_000550733_c.png
2020,12,7,0,58,32,888463,28,362,18,227,0,357,000006624_000550800_c.png
2020,12,7,0,58,32,902322,27,363,18,227,0,357,000006625_000552268_c.png
2020,12,7,0,58,32,915981,27,363,18,227,0,361,000006626_000552467_c.png
2020,12,7,0,58,32,929473,27,363,18,227,0,357,000006627_000552533_c.png
2020,12,7,0,58,32,943676,27,363,18,227,0,361,000006628_000552600_c.png
2020,12,7,0,58,32,958043,27,362,18,227,0,357,000006629_000552667_c.png
2020,12,7,0,58,32,971602,27,363,17,227,0,357,000006630_000552733_c.png
2020,12,7,0,58,32,987118,27,363,18,227,0,357,000006631_000553667_c.png
2020,12,7,0,58,33,1014,27,363,17,227,0,361,000006632_000553867_c.png
2020,12,7,0,58,33,14874,27,363,18,227,0,357,000006633_000553933_c.png
2020,12,7,0,58,33,28583,27,362,18,227,0,362,000006634_000554000_c.png
2020,12,7,0,58,33,42097,27,362,18,227,0,357,000006635_000554067_c.png
2020,12,7,0,58,33,55887,27,362,25,228,0,357,000006636_000554133_c.png
2020,12,7,0,58,33,69881,27,362,18,227,0,361,000006637_000554200_c.png
2020,12,7,0,58,33,83531,27,363,18,227,0,357,000006638_000554267_c.png
2020,12,7,0,58,33,98769,27,362,18,227,37,382,000006639_000554333_c.png
2020,12,7,0,58,33,112682,27,363,17,227,0,361,000006640_000554400_c.png
2020,12,7,0,58,33,126503,27,363,17,227,0,357,000006641_000554467_c.png
2020,12,7,0,58,33,140252,27,363,17,227,0,361,000006642_000554533_c.png
2020,12,7,0,58,33,153837,26,363,17,227,0,361,000006643_000554600_c.png
2020,12,7,0,58,33,167700,27,363,17,227,0,361,000006644_000554667_c.png
2020,12,7,0,58,33,181654,27,363,17,227,0,357,000006645_000554733_c.png
2020,12,7,0,58,33,196381,24,40,3,214,18,213,000006646_000554800_c.png
2020,12,7,0,58,33,211006,25,41,3,214,18,213,000006647_000554867_c.png
2020,12,7,0,58,33,224760,27,363,17,227,39,382,000006648_000554933_c.png
2020,12,7,0,58,33,239727,8,56,18,213,3,214,000006649_000555000_c.png
2020,12,7,0,58,33,253329,27,363,17,227,0,361,000006650_000555067_c.png
2020,12,7,0,58,33,267884,23,40,3,214,18,213,000006651_000555133_c.png
2020,12,7,0,58,33,286021,27,363,17,227,0,357,000006652_000555200_c.png
2020,12,7,0,58,33,301151,23,40,3,214,21,214,000006653_000555267_c.png
2020,12,7,0,58,33,315894,25,41,3,214,18,213,000006654_000555333_c.png
2020,12,7,0,58,33,329336,27,363,18,227,0,357,000006655_000555400_c.png
2020,12,7,0,58,33,344266,8,56,20,214,3,214,000006656_000555467_c.png
2020,12,7,0,58,33,359993,27,363,17,227,0,357,000006657_000555533_c.png
2020,12,7,0,58,33,375657,27,363,17,227,39,381,000006658_000555600_c.png
2020,12,7,0,58,33,393591,8,57,18,213,3,214,000006659_000555667_c.png
2020,12,7,0,58,33,409470,8,56,18,213,3,214,000006660_000555733_c.png
2020,12,7,0,58,33,424597,27,363,17,227,0,362,000006661_000555933_c.png
2020,12,7,0,58,33,441387,27,363,17,227,0,361,000006662_000556000_c.png
2020,12,7,0,58,33,455692,28,362,19,227,0,357,000006663_000556067_c.png
2020,12,7,0,58,33,469397,27,363,18,227,0,357,000006664_000556133_c.png
2020,12,7,0,58,33,483086,27,362,18,227,0,357,000006665_000556200_c.png
2020,12,7,0,58,33,496599,27,363,18,227,0,357,000006666_000556267_c.png
2020,12,7,0,58,33,510919,23,40,3,214,18,213,000006667_000556333_c.png
2020,12,7,0,58,33,524707,27,362,18,227,0,357,000006668_000556400_c.png
2020,12,7,0,58,33,538538,27,363,17,227,0,357,000006669_000556467_c.png
2020,12,7,0,58,33,552123,28,363,18,227,0,357,000006670_000556533_c.png
2020,12,7,0,58,33,565985,27,363,17,227,0,357,000006671_000556600_c.png
2020,12,7,0,58,33,580812,27,363,17,227,0,357,000006672_000556667_c.png
2020,12,7,0,58,33,596226,27,362,18,227,0,357,000006673_000556733_c.png
2020,12,7,0,58,33,609698,27,363,19,227,0,357,000006674_000556800_c.png
2020,12,7,0,58,33,623056,27,362,18,227,0,361,000006675_000556867_c.png
2020,12,7,0,58,33,637836,24,40,3,214,18,213,000006676_000556933_c.png
2020,12,7,0,58,33,651829,27,363,18,227,0,357,000006677_000557000_c.png
2020,12,7,0,58,33,665443,27,363,17,227,37,382,000006678_000557067_c.png
2020,12,7,0,58,33,678827,27,362,18,227,0,357,000006679_000557133_c.png
2020,12,7,0,58,33,692527,27,362,25,228,0,357,000006680_000557200_c.png
2020,12,7,0,58,33,706434,28,362,18,227,0,361,000006681_000557400_c.png
2020,12,7,0,58,33,720105,27,362,18,227,0,357,000006682_000557467_c.png
2020,12,7,0,58,33,733618,27,362,18,227,0,361,000006683_000557533_c.png
2020,12,7,0,58,33,747515,27,363,18,227,0,357,000006684_000557600_c.png
2020,12,7,0,58,33,761370,27,363,17,227,0,357,000006685_000557667_c.png
2020,12,7,0,58,33,775906,8,56,18,213,3,214,000006686_000558000_c.png
2020,12,7,0,58,33,789321,27,363,17,227,0,357,000006687_000558067_c.png
2020,12,7,0,58,33,803197,27,362,18,227,0,357,000006688_000558133_c.png
2020,12,7,0,58,33,817041,27,362,18,227,0,361,000006689_000558200_c.png
2020,12,7,0,58,33,830634,27,362,18,227,0,361,000006690_000558267_c.png
2020,12,7,0,58,33,843974,27,363,17,227,0,357,000006691_000558333_c.png
2020,12,7,0,58,33,857833,28,362,25,228,0,357,000006692_000558400_c.png
2020,12,7,0,58,33,871983,28,362,17,227,0,357,000006693_000558467_c.png
2020,12,7,0,58,33,888999,27,363,18,227,0,357,000006694_000558533_c.png
2020,12,7,0,58,33,904816,27,363,17,227,0,361,000006695_000558600_c.png
2020,12,7,0,58,33,921002,27,362,25,229,0,357,000006696_000558667_c.png
2020,12,7,0,58,33,936626,27,362,22,228,0,361,000006697_000558733_c.png
2020,12,7,0,58,33,951659,24,40,3,214,18,213,000006698_000558800_c.png
2020,12,7,0,58,33,965564,27,363,18,227,0,357,000006699_000558867_c.png
2020,12,7,0,58,33,979746,27,363,17,227,0,357,000006700_000558933_c.png
2020,12,7,0,58,33,993990,27,363,17,227,0,361,000006701_000559000_c.png
2020,12,7,0,58,34,9146,27,363,18,227,0,361,000006702_000559067_c.png
2020,12,7,0,58,34,22942,27,362,18,227,0,362,000006703_000559133_c.png
2020,12,7,0,58,34,38054,8,56,18,213,3,214,000006704_000559200_c.png
2020,12,7,0,58,34,52307,27,363,18,227,0,357,000006705_000559267_c.png
2020,12,7,0,58,34,66473,27,363,17,227,0,361,000006706_000559333_c.png
2020,12,7,0,58,34,80307,27,363,17,227,0,357,000006707_000559400_c.png
2020,12,7,0,58,34,94503,27,362,25,228,0,357,000006708_000559467_c.png
2020,12,7,0,58,34,108726,27,363,18,227,0,361,000006709_000559533_c.png
